"Linear","GP","SingleCue","EqualWeighting","p"
-0.101715847843301,-0.10629578168163,-0.196661978800815,-0.705708371063874,3
-0.281504379774061,-0.297964153832393,-0.456691886130036,-0.705738102587637,3
-0.026394551237827,-0.0259173587921212,-0.156340047808606,-0.705685539945045,3
-0.612556680548796,-0.64955640196897,-0.619448470943027,-0.680671446567259,3
-0.0109654126639173,-0.0113204966362535,-0.117910948254685,-0.705822394565362,3
-0.0262883285648896,-0.0283605157962595,-0.185809197277062,-0.680749268431387,3
-0.171737486938762,-0.186664529816911,-0.428615754621281,-0.705710902612791,3
-0.520889151119695,-0.572035584963123,-0.601917617677849,-0.680761418614249,3
-0.0379693003563163,-0.0389361088885916,-0.198219202238996,-0.705747672249252,3
-0.0134046446087394,-0.0132320024987484,-0.122476831136347,-0.680754965485768,3
-0.278889050756591,-0.297649451174302,-0.436448367648255,-0.680819379161318,3
-1.70862380024253,-1.67807280170369,-1.06114423355574,-0.705714197512574,3
-0.0391948739135535,-0.0386647876644717,-0.237641802975322,-0.705731949069853,3
-0.00436812018133509,-0.00474889362389967,-0.0832049099051895,-0.680748690060019,3
-0.872362109997333,-0.905854077229136,-0.843805579482774,-0.705738092515071,3
-0.115761935492765,-0.14218424673573,-0.382168939458256,-0.705700205546077,3
-0.217824675535164,-0.212697412964881,-0.41730698653573,-0.68068000865079,3
-0.148801819331873,-0.149253185820487,-0.357931443447358,-0.705687753559089,3
-0.0144336341973175,-0.0143258291400475,-0.137540747894565,-0.705692804034558,3
-0.0654904374029667,-0.0666211454538697,-0.258690160248685,-0.705641367496091,3
-0.310467245581497,-0.315601275410552,-0.491334365546905,-0.680554881225755,3
-0.013664390209729,-0.0135085676843005,-0.129396822065337,-0.680493637367304,3
-0.110054496064545,-0.111901905526903,-0.323109742482926,-0.683639302286541,3
-0.203951477800502,-0.201694728888487,-0.398259022428872,-0.674284970403927,3
-1.25644489208429,-1.23239056061822,-0.938604901071878,-0.712440092835045,3
-0.200631427497323,-0.197135175990336,-0.407790078696379,-0.697956713871017,3
-0.0143483350133499,-0.0135252649709111,-0.137957189103234,-0.64250421824151,3
-0.329322536906832,-0.324678013080904,-0.503928062794953,-0.604875370284569,3
-0.0130807786439398,-0.012913061748961,-0.128786822425722,-0.613807489415258,3
-0.0597187260042682,-0.057608756123854,-0.244587761801774,-0.571835115178202,3
-0.215773362668704,-0.215685196316813,-0.423178958112937,-0.675428227479623,3
-1.94758112265581,-1.95446773139731,-1.19131505321881,-0.832088977985514,3
-0.496290961098656,-0.497183778838391,-0.598234316737815,-0.75262600967256,3
-0.0496915004549131,-0.048622977521935,-0.228175386796852,-0.73083982235106,3
-0.0298825889936083,-0.0298266057835978,-0.179625440267046,-0.574446525030062,3
-0.067490386881214,-0.0682957708655872,-0.258798048984569,-0.59450273594096,3
-1.82895464282293,-1.78755909295585,-1.13207977748082,-0.824724240737427,3
-0.0965285849815351,-0.0933246565226329,-0.30711450636714,-0.908669472804042,3
-0.0854529227807789,-0.0839945578967276,-0.287767823034646,-0.637984471890584,3
-0.0406274225586284,-0.0409845158303964,-0.20784250151163,-0.7026832233501,3
-0.00688239727869249,-0.00709400421811149,-0.0979544457042056,-0.572638277455781,3
-0.501649500019833,-0.493530926348072,-0.597319707966259,-0.800652217537224,3
-0.389345467408877,-0.385719845689258,-0.544093468944629,-0.71540885558022,3
-0.099118550636383,-0.0958820415415359,-0.303313810543078,-0.57825550361071,3
-0.100829891485514,-0.0973421851113489,-0.300459342757961,-0.637868415816957,3
-0.205627805751855,-0.208909096539735,-0.407064791262134,-0.828623868462916,3
-0.144320811991681,-0.143522009537797,-0.355524027813839,-0.501722098839925,3
-0.46022865070794,-0.464584216974247,-0.576943237531409,-0.418187226938551,3
-0.260937839725959,-0.260847912073908,-0.463934461198674,-0.611071064846989,3
-1.51945427037861,-1.53409266782742,-1.02526218760259,-0.791812751779528,3
